word;lvl;transcription;class
shooting;b2;[ʹʃu:tıŋ];noun
shop;a1;[ʃɒp];noun
shop;a1;[ʃɒp];verb
shopping;a1;[ʹʃɒpıŋ];noun
shore;b2;[ʃɔ:];noun
short;a1;[ʃɔ:t];adjective
short-term;b2;[ʃɔ:t]-[tɜ:m];adjective
shortage;b2;[ʹʃɔ:tıdʒ];noun
shortly;b2;[ʹʃɔ:tlı];adverb
shot;b2;[ʃɒt];noun
should;a1;[ʃʋd];modal verb
shoulder;a2;[ʹʃəʋldə];noun
shout;a2;[ʃaʋt];noun
shout;a2;[ʃaʋt];verb
show;a1;[ʃəʋ];noun
show;a1;[ʃəʋ];verb
shower;a1;[ʹʃaʋə];noun
shrink;c1;[ʃrıŋk];verb
shrug;c1;[ʃrʌg];verb
shut;a2;[ʃʌt];adjective
shut;a2;[ʃʌt];verb
shy;b1;[ʃaı];adjective
sibling;b2;[ʹsıblıŋ];noun
sick;a1;[sık];adjective
side;a2;[saıd];noun
sigh;c1;[saı];noun
sigh;c1;[saı];verb
sight;b1;[saıt];noun
sign;a2;[saın];noun
sign;a2;[saın];verb
signal;b1;[ʹsıgn(ə)l];noun
signal;b1;[ʹsıgn(ə)l];verb
signature;b2;[ʹsıgnɒtʃə];noun
significance;b2;[sıgʹnıfıkəns];noun
significant;b2;[sıgʹnıfıkənt];adjective
significantly;b2;[sig'nifikəntli];adverb
silence;b2;[ʹsaıləns];noun
silent;b1;[ʹsaılənt];adjective
silk;b2;[sılk];noun
silly;b1;[ʹsılı];adjective
silver;a2;[ʹsılvə];adjective
silver;a2;[ʹsılvə];noun
similar;a1;[ʹsım(ə)lə];adjective
similarity;b1;[͵sımıʹlærıtı];noun
similarly;b1;[ʹsımıləlı];adverb
simple;a2;[ʹsımp(ə)l];adjective
simply;b1;[ʹsımplı];adverb
simulate;c1;[ʹsımjʋleıt];verb
simulation;c1;[͵sımjʋʹleıʃ(ə)n];noun
simultaneously;c1;[sım(ə)lʹteınıəslı];adverb
sin;c1;[sın];noun
since;b1;[sıns];adverb
since;a2;[sıns];conjunction
since;a2;[sıns];preposition
sincere;b2;[sınʹsıə];adjective
sing;a1;[sıŋ];verb
singer;a1;[ʹsıŋə];noun
singing;a2;[ʹsıŋıŋ];noun
single;a2;[ʹsıŋg(ə)l];adjective
single;a2;[ʹsıŋg(ə)l];noun
sink;b1;[sıŋk];verb
sir;a2;[sɜ:];noun
sister;a1;[ʹsıstə];noun
sit;a1;[sıt];verb
site;a2;[saıt];noun
situated;c1;[ʹsıtʃʋeıtıd];adjective
situation;a1;[͵sıtʃʋʹeıʃ(ə)n];noun
six;a1;[sıks];number
sixteen;a1;[͵sıkʹsti:n];number
sixty;a1;[ʹsıkstı];number
size;a2;[saız];noun
sketch;c1;[sketʃ];noun
ski;a2;[~:];adjective
ski;a2;[~:];noun
ski;a2;[~:];verb
skiing;a2;[ʹski:ıŋ];noun
skill;a1;[skıl];noun
skilled;b2;[skıld];adjective
skin;a2;[skın];noun
skip;c1;[skıp];verb
skirt;a1;[skɜ:t];noun
skull;b2;[skʌl];noun
sky;a2;[skaı];noun
slam;c1;[slæm];verb
slap;c1;[slæp];verb
slash;c1;[slæʃ];verb
slave;b2;[sleıv];noun
slavery;c1;[ʹsleıv(ə)rı];noun
sleep;a2;[sli:p];noun
sleep;a1;[sli:p];verb
slice;b1;[slaıs];noun
slice;b1;[slaıs];verb
slide;b2;[slaıd];noun
slide;b2;[slaıd];verb
slight;b2;[slaıt];adjective
slightly;b1;[ʹslaıtlı];adverb
slip;b2;[slıp];verb
slogan;b2;[ʹsləʋgən];noun
slope;b2;[sləʋp];noun
slope;b2;[sləʋp];verb
slot;c1;[slɒt];noun
slow;a1;[sləʋ];adjective
slow;b1;[sləʋ];verb
slowly;a2;[ʹsləʋlı];adverb
small;a1;[smɔ:l];adjective
smart;b1;[smɑ:t];adjective
smartphone;a2;['smɑ:t,fəun];noun
smash;c1;[smæʃ];verb
smell;a2;[smel];noun
smell;a2;[smel];verb
smile;a2;[smaıl];noun
smile;a2;[smaıl];verb
smoke;a2;[sməʋk];noun
smoke;a2;[sməʋk];verb
smoking;a2;[ʹsməʋkıŋ];noun
smooth;b1;[smu:ð];adjective
snake;a1;[sneık];noun
snap;c1;[snæp];verb
snow;a1;[snəʋ];noun
snow;a1;[snəʋ];verb
so;a1;[səʋ];adverb
so;a1;[səʋ];conjunction
so-called;b2;[səʋ]-called;adjective
soak;c1;[səʋk];verb
soap;a2;[səʋp];noun
soar;c1;[sɔ:];verb
soccer;a2;[ʹsɒkə];noun
social;a2;[ʹsəʋʃ(ə)l];adjective
socialist;c1;[ʹsəʋʃ(ə)lıst];adjective
society;a2;[səʹsaıətı];noun
sock;a2;[sɒk];noun
soft;a2;[sɒft];adjective
software;b1;[ʹsɒftweə];noun
soil;b1;[sɔıl];noun
solar;b2;[ʹsəʋlə];adjective
soldier;a2;[ʹsəʋldʒə];noun
sole;c1;[səʋl];adjective
solely;c1;[ʹsəʋllı];adverb
solicitor;c1;[səʹlısıtə];noun
solid;b1;[ʹsɒlıd];adjective
solid;b1;[ʹsɒlıd];noun
solidarity;c1;[͵sɒlıʹdærıtı];noun
solo;c1;[ʹsəʋləʋ];adjective
solo;c1;[ʹsəʋləʋ];noun
solution;a2;[səʹlu:ʃ(ə)n];noun
solve;a2;[sɒlv];verb
some;a1;[sʌm];determiner
some;a1;[sʌm];pronoun
somebody;a1;[ʹsʌmbədı];pronoun
somehow;b2;[ʹsʌmhaʋ];adverb
someone;a1;[ʹsʌmwʌn];pronoun
something;a1;[ʹsʌmθıŋ];pronoun
sometime;b2;[ʹsʌmtaım];adverb
sometimes;a1;[ʹsʌmtaımz];adverb
somewhat;b2;[ʹsʌmwɒt];adverb
somewhere;a2;[ʹsʌmweə];adverb
somewhere;a2;[ʹsʌmweə];pronoun
son;a1;[sʌn];noun
song;a1;[sɒŋ];noun
soon;a1;[su:n];adverb
sophisticated;b2;[səʹfıstıkeıtıd];adjective
sorry;a1;[ʹsɒrı];adjective
sorry;a1;[ʹsɒrı];exclamation
sort;a2;[sɔ:t];noun
sort;b1;[sɔ:t];verb
soul;b2;[səʋl];noun
sound;c1;[saʋnd];adjective
sound;a1;[saʋnd];noun
sound;a1;[saʋnd];verb
soup;a1;[su:p];noun
source;a2;[sɔ:s];noun
south;a1;[saʋθ];adjective
south;a1;[saʋθ];adverb
south;a1;[saʋθ];noun
southern;b1;[ʹsʌðən];adjective
sovereignty;c1;[ʹsɒvrıntı];noun
space;a1;[speıs];noun
spam;c1;[spæm];noun
span;c1;[spæn];noun
span;c1;[spæn];verb
spare;b2;[speə];adjective
spare;c1;[speə];verb
spark;c1;[spɑ:k];verb
speak;a1;[spi:k];verb
speaker;a2;[ʹspi:kə];noun
special;a1;[ʹspeʃ(ə)l];adjective
specialist;b2;[ʹspeʃ(ə)lıst];adjective
specialist;b2;[ʹspeʃ(ə)lıst];noun
specialize;b2;[ʹspeʃəlaız];verb
specialized;c1;[ʹspeʃəlaɪzd];adjective
species;b2;[ʹspi:ʃi:z];noun
specific;a2;[spıʹsıfık];adjective
specifically;b1;[spıʹsıfık(ə)lı];adverb
specification;c1;[͵spesıfıʹkeıʃ(ə)n];noun
specify;b2;[ʹspesıfaı];verb
specimen;c1;[ʹspesımən];noun
spectacle;c1;[ʹspektək(ə)l];noun
spectacular;b2;[spekʹtækjʋlə];adjective
spectator;b2;[spekʹteıtə];noun
spectrum;c1;[ʹspektrəm];noun
speculate;b2;[ʹspekjʋleıt];verb
speculation;b2;[͵spekjʋʹleıʃ(ə)n];noun
speech;a2;[spi:tʃ];noun
speed;a2;[spi:d];noun
speed;b2;[spi:d];verb
spell;c1;[spel];noun
spell;a1;[spel];verb
spelling;a1;[ʹspelıŋ];noun
spend;a1;[spend];verb
spending;b1;[ʹspendıŋ];noun
sphere;c1;[sfıə];noun
spice;b2;[spaıs];noun
spicy;b1;[ʹspaısı];adjective
spider;a2;[ʹspaıdə];noun
spill;b2;[spıl];verb
spin;c1;[spın];noun
spin;c1;[spın];verb
spine;c1;[spaın];noun
spirit;b1;[ʹspırıt];noun
spiritual;b2;[ʹspırıtʃʋəl];adjective
spite;b2;[spaıt];noun
split;b2;[splıt];noun
split;b2;[splıt];verb
spoil;b2;[spɔıl];verb
spoken;b1;[ʹspəʋkən];adjective
spokesman;b2;[ʹspəʋksmən];noun
spokesperson;b2;[ʹspəʋks͵pɜ:s(ə)n];noun
spokeswoman;b2;[ʹspəʋks͵wʋmən];noun
sponsor;b2;[ʹspɒnsə];noun
sponsor;b2;[ʹspɒnsə];verb
sponsorship;b2;[ʹspɒnsəʃıp];noun
spoon;a2;[spu:n];noun
sport;a1;[spɔ:t];noun
sporting;b2;[ʹspɔ:tıŋ];adjective
spot;b1;[spɒt];noun
spot;b2;[spɒt];verb
spotlight;c1;[ʹspɒtlaıt];noun
spouse;c1;[spaʋz];noun
spread;b2;[spred];noun
spread;b1;[spred];verb
spring;a1;[sprıŋ];noun
spring;b2;[sprıŋ];verb
spy;c1;[spaı];noun
spy;c1;[spaı];verb
squad;c1;[skwɒd];noun
square;a2;[skweə];adjective
square;a2;[skweə];noun
squeeze;c1;[skwi:z];verb
stab;c1;[stæb];verb
stability;c1;[stəʹbılıtı];noun
stabilize;c1;[ʹsteıbılaız];verb
stable;b2;[ʹsteıb(ə)l];adjective
stadium;b1;[ʹsteıdıəm];noun
staff;b1;[stɑ:f];noun
stage;a2;[steıdʒ];noun
stage;b2;[steıdʒ];verb
stair;a2;[steə];noun
stake;c1;[steık];noun
stall;b2;[stɔ:l];noun
stamp;a2;[stæmp];noun
stance;b2;[stɑ:ns];noun
stand;b2;[stænd];noun
stand;a1;[stænd];verb
standard;b1;[ʹstændəd];adjective
standard;b1;[ʹstændəd];noun
standing;c1;[ʹstændıŋ];adjective
star;a1;[stɑ:];noun
star;a2;[stɑ:];verb
stare;b2;[steə];verb
stark;c1;[stɑ:k];adjective
start;a2;[stɑ:t];noun
start;a1;[stɑ:t];verb
starve;b2;[stɑ:v];verb
state;b1;[steıt];adjective
state;a2;[steıt];noun
state;b1;[steıt];verb
statement;a1;[ʹsteıtmənt];noun
station;a1;[ʹsteıʃ(ə)n];noun
statistic;b1;[stəʹtıstık];noun
statistical;c1;[stəʹtıstık(ə)l];adjective
statue;b1;[ʹstætʃu:];noun
status;b2;[ʹsteıtəs];noun
stay;a2;[steı];noun
stay;a1;[steı];verb
steadily;b2;[ʹstedɪlɪ];adverb
steady;b2;[ʹstedı];adjective
steal;a2;[sti:l];verb
steam;b2;[sti:m];noun
steel;b2;[sti:l];noun
steep;b2;[sti:p];adjective
steer;c1;[stıə];verb
stem;c1;[stem];noun
stem;c1;[stem];verb
step;a2;[step];noun
step;b2;[step];verb
stereotype;c1;[ʹsterıətaıp];noun
stick;b1;[stık];noun
stick;b1;[stık];verb
sticky;b2;[ʹstıkı];adjective
stiff;b2;[stıf];adjective
still;b1;[stıl];adjective
still;a1;[stıl];adverb
stimulate;b2;[ʹstımjʋleıt];verb
stimulus;c1;[ʹstımjʋləs];noun
stir;c1;[stɜ:];verb
stock;b2;[stɒk];noun
stomach;a2;[ʹstʌmək];noun
stone;a2;[stəʋn];noun
stop;a1;[stɒp];noun
stop;a1;[stɒp];verb
storage;c1;[ʹstɔ:rıdʒ];noun
store;a2;[stɔ:];noun
store;b1;[stɔ:];verb
storm;a2;[stɔ:m];noun
story;a1;[ʹstɔ:rı];noun
straight;a2;[streıt];adjective
straight;a2;[streıt];adverb
straightforward;c1;[͵streıtʹfɔ:wəd];adjective
strain;c1;[streın];noun
strand;c1;[strænd];noun
strange;a2;[streındʒ];adjective
stranger;b1;[ʹstreındʒə];noun
strategic;c1;[strəʹti:dʒık];adjective
strategy;a2;[ʹstrætıdʒı];noun
stream;b2;[stri:m];noun
street;a1;[stri:t];noun
strength;b1;[streŋθ];noun
strengthen;b2;[ʹstreŋθ(ə)n];verb
stress;a2;[stres];noun
stress;a2;[stres];verb
stretch;b2;[stretʃ];noun
stretch;b2;[stretʃ];verb
strict;b2;[strıkt];adjective
strictly;b2;[ʹstrıktlı];adverb
strike;b2;[straık];noun
strike;b2;[straık];verb
striking;c1;[ʹstraıkıŋ];adjective
string;b1;[strıŋ];noun
strip;c1;[strıp];noun
strip;c1;[strıp];verb
strive;c1;[straıv];verb
stroke;b2;[strəʋk];noun
strong;a1;[strɒŋ];adjective
strongly;b1;[ʹstrɒŋlı];adverb
structural;c1;[ʹstrʌktʃ(ə)rəl];adjective
structure;a2;[ʹstrʌktʃə];noun
structure;b2;[ʹstrʌktʃə];verb
struggle;b2;[ʹstrʌg(ə)l];noun
struggle;b2;[ʹstrʌg(ə)l];verb
student;a1;[ʹstju:d(ə)nt];noun
studio;b1;[ʹstju:dıəʋ];noun
study;a1;[ʹstʌdı];noun
study;a1;[ʹstʌdı];verb
stuff;b1;[stʌf];noun
stuff;b2;[stʌf];verb
stumble;c1;[ʹstʌmb(ə)l];verb
stun;c1;[stʌn];verb
stunning;b2;[ʹstʌnıŋ];adjective
stupid;a2;[ʹstju:pıd];adjective
style;a1;[staıl];noun
subject;b2;[ʹsʌbdʒıkt];adjective
subject;a1;[ʹsʌbdʒıkt];noun
submission;c1;[səbʹmıʃ(ə)n];noun
submit;b2;[səbʹmıt];verb
subscriber;c1;[səbʹskraıbə];noun
subscription;c1;[səbʹskrıpʃ(ə)n];noun
subsequent;b2;[ʹsʌbsıkwənt];adjective
subsequently;b2;[ʹsʌbsıkwəntlı];adverb
subsidy;c1;[ʹsʌbsıdı];noun
substance;b1;[ʹsʌbstəns];noun
substantial;c1;[səbʹstænʃ(ə)l];adjective
substantially;c1;[səbʹstænʃ(ə)lı];adverb
substitute;c1;[ʹsʌbstıtju:t];noun
substitute;c1;[ʹsʌbstıtju:t];verb
substitution;c1;[͵sʌbstıʹtju:ʃ(ə)n];noun
subtle;c1;[ʹsʌtl];adjective
suburb;b2;[ʹsʌbɜ:b];noun
suburban;c1;[səʹbɜ:bən];adjective
succeed;a2;[səkʹsi:d];verb
success;a1;[səkʹses];noun
successful;a2;[səkʹsesf(ə)l];adjective
successfully;b1;[səkʹsesʃ(ə)lı];adverb
succession;c1;[səkʹseʃ(ə)n];noun
successive;c1;[səkʹsesıv];adjective
successor;c1;[səkʹsesə];noun
such;a2;[sʌtʃ];determiner
such;a2;[sʌtʃ];pronoun
suck;c1;[sʌk];verb
sudden;b1;[ʹsʌdn];adjective
suddenly;a2;[ʹsʌd(ə)nlı];adverb
sue;c1;[s(j)u:];verb
suffer;b1;[ʹsʌfə];verb
suffering;b2;[ʹsʌf(ə)rıŋ];noun
sufficient;b2;[səʹfıʃ(ə)nt];adjective
sufficiently;b2;[səʹfıʃ(ə)ntlı];adverb
sugar;a1;[ʹʃʋgə];noun
suggest;a2;[səʹdʒest];verb
suggestion;a2;[səʹdʒestʃ(ə)n];noun
suicide;c1;[ʹs(j)u:ısaıd];noun
suit;a2;[s(j)u:t];noun
suit;b1;[s(j)u:t];verb
suitable;b1;[ʹs(j)u:təb(ə)l];adjective
suite;c1;[swi:t];noun
sum;b2;[sʌm];noun
sum;b2;[sʌm];verb
summarize;b1;[ʹsʌməraız];verb
summary;b1;[ʹsʌm(ə)rı];noun
summer;a1;[ʹsʌmə];noun
summit;c1;[ʹsʌmıt];noun
sun;a1;[sʌn];noun
sunday;a1;[ʹsʌndı];noun
super;b2;[ʹs(j)u:pə];adjective
superb;c1;[s(j)u:ʹpɜ:b];adjective
superior;c1;[s(j)u:ʹpı(ə)rıə];adjective
supermarket;a1;[ʹs(j)u:pə͵mɑ:kıt];noun
supervise;c1;[ʹs(j)u:pəvaız];verb
supervision;c1;[͵s(j)u:pəʹvıʒ(ə)n];noun
supervisor;c1;[ʹs(j)u:pəvaızə];noun
supplement;c1;[ʹsʌplımənt];noun
supplement;c1;[ʹsʌplımənt];verb
supply;b1;[səʹplaı];noun
supply;b1;[səʹplaı];verb
support;a2;[səʹpɔ:t];noun
support;a2;[səʹpɔ:t];verb
supporter;b1;[səʹpɔ:tə];noun
supportive;c1;[səʹpɔ:tıv];adjective
suppose;a2;[səʹpəʋz];verb
supposedly;c1;[səʹpəʋzıdlı];adverb
suppress;c1;[səʹpres];verb
supreme;c1;[s(j)u:ʹpri:m];adjective
sure;a1;[ʃʋə];adjective
sure;a2;[ʃʋə];adverb
surely;b1;[ʹʃʋəlı];adverb
surface;b1;[ʹsɜ:fıs];noun
surge;c1;[sɜ:dʒ];noun
surge;c1;[sɜ:dʒ];verb
surgeon;b2;[ʹsɜ:dʒ(ə)n];noun
surgery;b2;[ʹsɜ:dʒ(ə)rı];noun
surgical;c1;[ʹsɜ:dʒık(ə)l];adjective
surplus;c1;[ʹsɜ:pləs];noun
surprise;a2;[səʹpraız];noun
surprise;a2;[səʹpraız];verb
surprised;a2;[səʹpraɪzd];adjective
surprising;a2;[səʹpraızıŋ];adjective
surrender;c1;[səʹrendə];verb
surround;b2;[səʹraʋnd];verb
surrounding;b2;[səʹraʋndıŋ];adjective
surveillance;c1;[sɜ:ʹveıl(ə)ns];noun
survey;a2;[ʹsɜ:veı];noun
survey;b2;[ʹsɜ:veı];verb
survival;b2;[səʹvaıv(ə)l];noun
survive;b1;[səʹvaıv];verb
survivor;b2;[səʹvaıvə];noun
suspect;b2;[ʹsʌspekt];noun
suspect;b2;[ʹsʌspekt];verb
suspend;b2;[səʹspend];verb
suspension;c1;[səʹspenʃ(ə)n];noun
suspicion;c1;[səʹspıl(ə)n];noun
suspicious;c1;[səʹspıʃəs];adjective
sustain;c1;[səʹsteın];verb
sustainable;b2;[sə'steinəbl];adjective
swallow;b2;[ʹswɒləʋ];verb
swear;b2;[sweə];verb
sweater;a1;[ʹswetə];noun
sweep;b2;[swi:p];verb
sweet;a2;[swi:t];adjective
sweet;a2;[swi:t];noun
swim;b1;[swım];noun
swim;a1;[swım];verb
swimming;a1;[ʹswımıŋ];noun
swing;c1;[swıŋ];noun
swing;c1;[swıŋ];verb
switch;b2;[swıtʃ];noun
switch;b1;[swıtʃ];verb
sword;c1;[sɔ:d];noun
symbol;a2;[ʹsımb(ə)l];noun
symbolic;c1;[sim'bɔlik((ə)l)];adjective
sympathetic;b2;[͵sımpəʹθetık];adjective
sympathy;b2;[ʹsımpəθı];noun
symptom;b1;[ʹsımptəm];noun
syndrome;c1;[ʹsındrəʋm];noun
synthesis;c1;[ʹsınθəsıs];noun
system;a2;[ʹsıstım];noun
systematic;c1;[,sistə'mætik(əl)];adjective
t-shirt;a1;[ti:]-[ʃɜ:t];noun
table;a1;[ʹteıb(ə)l];noun
tablet;a2;[ʹtæblıt];noun
tackle;c1;[ʹtæk(ə)l];noun
tackle;b2;[ʹtæk(ə)l];verb
tactic;c1;[ʹtæktık];noun
tactical;c1;[ʹtæktık(ə)l];adjective
tag;b2;[tæg];noun
tag;b2;[tæg];verb
tail;b1;[teıl];noun
take;a1;[teık];verb
tale;b2;[teıl];noun
talent;b1;[ʹtælənt];noun
talented;b1;[ʹtæləntıd];adjective
talk;a2;[tɔ:k];noun
talk;a1;[tɔ:k];verb
tall;a1;[tɔ:l];adjective
tank;b2;[tæŋk];noun
tap;b2;[tæp];noun
tap;b2;[tæp];verb
tape;b1;[teıp];noun
target;a2;[ʹtɑ:gıt];noun
target;b2;[ʹtɑ:gıt];verb
task;a2;[tɑ:sk];noun
taste;a2;[teıst];noun
taste;a2;[teıst];verb
tax;b1;[tæks];noun
tax;b1;[tæks];verb
taxi;a1;[ʹtæksı];noun
taxpayer;c1;[ʹtæks͵peıə];noun
tea;a1;[ti:];noun
teach;a1;[ti:tʃ];verb
teacher;a1;[ʹti:tʃə];noun
teaching;a2;[ʹti:tʃıŋ];noun
team;a1;[ti:m];noun
tear;b2;[teə];noun
tear;b2;[teə];verb
technical;b1;[ʹteknık(ə)l];adjective
technique;b1;[tekʹni:k];noun
technological;b2;[,teknə'lɔdʒik(əl)];adjective
technology;a2;[tekʹnɒlədʒı];noun
teenage;a2;['ti:neidʒ];adjective
teenager;a1;['ti:neidʒə];noun
teens;b2;[ti:nz];noun
telephone;a1;[ʹtelıfəʋn];noun
telephone;a1;[ʹtelıfəʋn];verb
television;a1;[ʹtelı͵vıʒ(ə)n];noun
tell;a1;[tel];verb
temperature;a2;[ʹtemp(ə)rətʃə];noun
temple;b2;[ʹtemp(ə)l];noun
temporarily;b2;[ʹtemp(ə)rərılı];adverb
temporary;b2;[ʹtemp(ə)rərı];adjective
tempt;c1;[tempt];verb
ten;a1;[ten];number
tenant;c1;[ʹtenənt];noun
tend;b1;[tend];verb
tendency;b2;[ʹtendənsı];noun
tender;c1;[ʹtendə];adjective
tennis;a1;[ʹtenıs];noun
tension;b2;[ʹtenʃ(ə)n];noun
tent;b1;[tent];noun
tenure;c1;[ʹtenj(ʋ)ə];noun
term;a2;[tɜ:m];noun
term;b2;[tɜ:m];verb
terminal;c1;[ʹtɜ:mın(ə)l];adjective
terminal;b2;[ʹtɜ:mın(ə)l];noun
terminate;c1;[ʹtɜ:mınıt];verb
terms;b2;terms[МН.Ч.];noun
terrain;c1;[təʹreın];noun
terrible;a1;[ʹterəb(ə)l];adjective
terribly;b2;[ʹterəblı];adverb
terrific;c1;[təʹrıfık];adjective
terrify;b2;[ʹterıfaı];verb
territory;b2;[ʹterıt(ə)rı];noun
terror;b2;[ʹterə];noun
terrorism;b2;[ʹterərız(ə)m];noun
terrorist;b2;[ʹterərıst];noun
test;a1;[test];noun
test;a1;[test];verb
testify;c1;[ʹtestıfaı];verb
testimony;c1;[ʹtestımənı];noun
testing;b2;[ʹtestıŋ];noun
text;a1;[tekst];noun
text;a2;[tekst];verb
textbook;b2;[ʹtekstbʋk];noun
texture;c1;[ʹtekstʃə];noun
than;a1;[ðæn];conjunction
than;a1;[ðæn];preposition
thank;a1;[θæŋk];verb
thankfully;c1;[ʹθæŋkf(ə)lı];adverb
thanks;a1;[θæŋks];exclamation
thanks;a1;[θæŋks];noun
that;b1;[ðæt];adverb
that;a1;[ðæt];conjunction
that;a1;[ðæt];determiner
that;a1;[ðæt];pronoun
the;a1;[ðə];definite article
theatre;a1;[ʹθıətə];noun
theatrical;c1;[θıʹætrık(ə)l];adjective
theft;b2;[θeft];noun
their;a1;[ðeə];determiner
theirs;b1;[ðeəz];pronoun
them;a1;[ðem];pronoun
theme;b1;[θi:m];noun
themselves;a2;[ðəmʹselvz];pronoun
then;a1;[ðen];adverb
theology;c1;[θıʹɒlədʒı];noun
theoretical;c1;[θıəʹretık(ə)l];adjective
theory;b1;[ʹθı(ə)rı];noun
therapist;b2;[ʹθerəpıst];noun
therapy;b2;[ʹθerəpı];noun
there;a1;[ðeə];adverb
thereafter;c1;[ðe(ə)ʹrɑ:ftə];adverb
thereby;c1;[ðeəʹbaı];adverb
therefore;b1;[ʹðeəfɔ:];adverb
thesis;b2;[ʹθi:sıs];noun
they;a1;[ðeı];pronoun
thick;a2;[θık];adjective
thief;a2;[θi:f];noun
thin;a2;[θın];adjective
thing;a1;[θıŋ];noun
think;a1;[θıŋk];verb
thinking;a2;[ʹθıŋkıŋ];noun
third;a2;[θɜ:d];noun
third;a1;[θɜ:d];ordinal number
thirsty;a1;[ʹθɜ:stı];adjective
thirteen;a1;[͵θɜ:ʹti:n];number
thirty;a1;[ʹθɜ:tı];number
this;b1;[ðıs];adverb
this;a1;[ðıs];determiner
this;a1;[ðıs];pronoun
thorough;b2;[ʹθʌrə];adjective
thoroughly;b2;[ʹθʌrəlı];adverb
though;b1;[ðəʋ];adverb
though;b1;[ðəʋ];conjunction
thought;a2;[θɔ:t];noun
thought-provoking;c1;[θɔ:t]-[prəʹvəʋkıŋ];adjective
thoughtful;c1;[ʹθɔ:tf(ə)l];adjective
thousand;a1;[ʹθaʋz(ə)nd];number
thread;c1;[θred];noun
threat;b2;[θret];noun
threaten;b2;[ʹθretn];verb
three;a1;[θri:];number
threshold;c1;[ʹθreʃ(h)əʋld];noun
thrilled;c1;[θrɪld];adjective
thrive;c1;[θraıv];verb
throat;b1;[θrəʋt];noun
through;a1;[θru:];adverb
through;a1;[θru:];preposition
throughout;b1;[θru:ʹaʋt];adverb
throughout;b1;[θru:ʹaʋt];preposition
throw;a2;[θrəʋ];verb
thumb;b2;[θʌm];noun
thursday;a1;[ʹθɜ:zdı];noun
thus;b2;[θʌs];adverb
ticket;a1;[ʹtıkıt];noun
tide;c1;[taıd];noun
tidy;a2;[ʹtaıdı];adjective
tidy;a2;[ʹtaıdı];verb
tie;a2;[taı];noun
tie;a2;[taı];verb
tight;b1;[taıt];adjective
tighten;c1;[ʹtaıtn];verb
till;b1;[tıl];conjunction
till;b1;[tıl];preposition
timber;c1;[ʹtımbə];noun
time;a1;[taım];noun
time;b2;[taım];verb
timely;c1;[ʹtaımlı];adjective
timing;b2;[ʹtaımıŋ];noun
tin;b1;[tın];noun
tiny;b1;[ʹtaını];adjective
tip;a2;[tıp];noun
tip;b1;[tıp];verb
tired;a1;[ʹtaıəd];adjective
tissue;b2;[ʹtıʃu:];noun
title;a1;[ʹtaıtl];noun
title;b2;[ʹtaıtl];verb
to;a1;[tu:];infinitive marker
to;a1;[tu:];preposition
tobacco;c1;[təʹbækəʋ];noun
today;a1;[təʹdeı];adverb
today;a1;[təʹdeı];noun
toe;b1;[təʋ];noun
together;a1;[təʹgeðə];adverb
toilet;a1;[ʹtɔılıt];noun
tolerance;c1;[ʹtɒl(ə)rəns];noun
tolerate;c1;[ʹtɒləreıt];verb
toll;c1;[təʋl];noun
tomato;a1;[təʹmɑ:təʋ];noun
tomorrow;a1;[təʹmɒrəʋ];adverb
tomorrow;a1;[təʹmɒrəʋ];noun
ton;b2;[tʌn];noun
tone;b2;[təʋn];noun
tongue;b1;[tʌŋ];noun
tonight;a1;[təʹnaıt];adverb
tonight;a1;[təʹnaıt];noun
tonne;b2;[tʌn];noun
too;a1;[tu:];adverb
tool;a2;[tu:l];noun
tooth;a1;[tu:θ];noun
top;a2;[tɒp];adjective
top;a2;[tɒp];noun
top;c1;[tɒp];verb
topic;a1;[ʹtɒpık];noun
torture;c1;[ʹtɔ:tʃə];noun
torture;c1;[ʹtɔ:tʃə];verb
toss;c1;[tɒs];verb
total;b1;[ʹtəʋtl];adjective
total;b1;[ʹtəʋtl];noun
total;c1;[ʹtəʋtl];verb
totally;b1;[ʹtəʋt(ə)lı];adverb
touch;b1;[tʌtʃ];noun
touch;a2;[tʌtʃ];verb
tough;b2;[tʌf];adjective
tour;a2;[tʋə];noun
tour;b1;[tʋə];verb
tourism;a2;['tuəriz(ə)m];noun
tourist;a1;[ʹtʋ(ə)rıst];noun
tournament;b2;[ʹtʋənəmənt];noun
towards;a2;[təʹwɔ:dz];preposition
towel;a2;[ʹtaʋəl];noun
tower;a2;[ʹtaʋə];noun
town;a1;[taʋn];noun
toxic;c1;[ʹtɒksık];adjective
toy;a2;[tɔı];adjective
toy;a2;[tɔı];noun
trace;c1;[treıs];noun
trace;b2;[treıs];verb
track;a2;[træk];noun
track;b2;[træk];verb
trade;b1;[treıd];noun
trade;b1;[treıd];verb
trademark;c1;[ʹtreıdmɑ:k];noun
trading;b2;[ʹtreıdıŋ];noun
tradition;a2;[trəʹdıʃ(ə)n];noun
traditional;a2;[trəʹdıʃ(ə)nəl];adjective
traffic;a1;[ʹtræfık];noun
tragedy;b2;[ʹtrædʒıdı];noun
tragic;b2;['trædʒik(əl)];adjective
trail;c1;[treıl];noun
trail;c1;[treıl];verb
trailer;c1;[ʹtreılə];noun
train;a1;[treın];noun
train;a2;[treın];verb
trainer;a2;[ʹtreınə];noun
training;a2;[ʹtreınıŋ];noun
trait;b2;[treı(t)];noun
transaction;c1;[trænʹzækʃ(ə)n];noun
